id,regin,adm,sou,pop,code,year,res,dif,gov,trade,med,eng,green,ent,elec,app,res1,dif_breadth,inno,adv,human
165,中部,非省会城市,南方城市,408.83,420500,2012,0.996821,4.62379565011126,0.061078,0.005756,9.8581,0.0654,0.4094,0.9917,4.3875,83.4586,0.245564,4.5860892981753,-2.4651,6.24396,0.325083
165,中部,非省会城市,南方城市,409.83,420500,2013,1.22646,4.94875989037817,0.073208,0.005934,9.9906,0.0595,0.4114,7.489,4.3857,99.2252,0.248264,4.86429845102181,-2.22841,6.25789,0.377531
165,中部,非省会城市,南方城市,410.45,420500,2014,1.44465,5.07816932421363,0.086686,0.006109,10.0465,0.0509,0.4135,1.2763,4.2958,95.9041,0.206614,5.11198778835654,-1.86886,6.30287,0.365796
165,中部,非省会城市,南方城市,411.5,420500,2015,1.66222,5.22424016315172,0.100183,0.006523,10.0861,0.0489,0.4141,1.3188,4.3418,91.6671,0.265837,5.21216017009686,-1.82449,6.32612,0.345338
165,中部,非省会城市,南方城市,413,420500,2016,1.8965,5.33102654095774,0.080887,0.00701,10.1246,0.0441,0.4148,1.216,4.2664,98.4772,0.166449,5.25295382479651,-1.11109,6.35934,0.341579
165,中部,非省会城市,南方城市,413.56,420500,2017,1.96601,5.44315337059349,0.062762,0.004453,9.9669,0.1151,0.4231,1.4432,4.3535,97.1939,0.190292,5.34324292990103,-1.02026,6.43256,0.324913
165,中部,非省会城市,南方城市,413.59,420500,2018,2.1944,5.49720920805995,0.058372,0.00451,10.0093,0.1198,0.4128,1.5985,4.3915,107.143,0.19693,5.43153621033426,-1.24862,6.50988,0.332291
165,中部,非省会城市,南方城市,413.79,420500,2019,2.45314,5.54884259460346,0.053976,0.004669,10.003,0.1135,0.4033,1.8037,4.4187,106.394,0.188321,5.5052095772762,-1.65863,6.65078,0.371704
165,中部,非省会城市,南方城市,399,420500,2020,2.2922,5.58233021562543,0.032849,0.005291,10.0095,0.115,0.4113,1.6472,4.3793,107.317,0.196259,5.55268823027882,-1.63835,6.64001,0.426119
165,中部,非省会城市,南方城市,391.01,420500,2021,2.84529,5.69716059834731,0.039502,0.004519,10.0246,0.1115,0.4502,3.0264,4.4862,107.99,0.205333,5.72129489974083,-1.48281,6.65574,0.510713
166,中部,非省会城市,南方城市,552.72,420600,2011,0.774874,3.83880694309689,0.045686,0.009478,9.8289,0.0491,0.4197,0.5978,3.8105,56.0984,0.166385,3.76745955423679,-3.26492,6.22011,0.022859
166,中部,非省会城市,南方城市,555.14,420600,2012,0.996733,4.46877756108254,0.055898,0.011035,10.0036,0.0475,0.322,0.9239,3.8983,58.9226,0.200709,4.40219684146326,-4.17339,6.19221,0.109579
166,中部,非省会城市,南方城市,559.12,420600,2013,1.22436,4.89004833110714,0.068063,0.011829,10.1694,0.0505,0.317,1.9978,4.0853,69.5681,0.201074,4.73646157166927,-4.21991,6.21486,0.144822
166,中部,非省会城市,南方城市,560,420600,2014,1.44235,5.03656291610617,0.079646,0.011179,10.2615,0.0479,0.3206,1.1416,4.1067,74.2233,0.200085,5.01535746043159,-3.3326,6.25113,-0.063415
166,中部,非省会城市,南方城市,561.4,420600,2015,1.65972,5.17320755550519,0.100263,0.013403,10.3564,0.044,0.3319,1.8591,4.1202,76.2365,0.260099,5.13308888718026,-3.49003,6.30904,-0.096866
166,中部,非省会城市,南方城市,563.9,420600,2016,1.88579,5.29986616653789,0.086806,0.014819,10.3768,0.0453,0.3468,1.308,4.2089,80.6397,0.155562,5.18984089021195,-3.41428,6.34474,-0.116018
166,中部,非省会城市,南方城市,565.4,420600,2017,2.09357,5.4220382935378,0.077471,0.015447,10.0939,0.0772,0.3869,1.5999,4.2744,85.6419,0.195953,5.30171159961605,-1.9805,6.43199,-0.115989
166,中部,非省会城市,南方城市,566.9,420600,2018,2.33487,5.47679822395605,0.068569,0.013514,10.1241,0.0846,0.3874,1.585,4.3632,91.2162,0.20946,5.39766484004874,-1.16893,6.52338,-0.32872
166,中部,非省会城市,南方城市,568,420600,2019,2.59832,5.53101513066706,0.062381,0.013731,10.1427,0.0816,0.4049,1.2878,4.4182,88.4746,0.191129,5.47667273507211,-1.56638,6.60121,-0.105771
166,中部,非省会城市,南方城市,526,420600,2020,2.40812,5.56677839255271,0.034767,0.015525,10.1769,0.0859,0.4427,1.2292,4.391,89.2099,0.176771,5.53516656491836,-1.5105,6.55945,0.319421
166,中部,非省会城市,南方城市,527.11,420600,2021,2.90911,5.68347772131584,0.039808,0.013533,10.2239,0.0845,0.4435,1.8205,4.5112,89.9489,0.158312,5.70294879390762,-1.57939,6.62575,0.378734
167,中部,非省会城市,南方城市,105.1,420700,2011,0.78422,3.81220267014594,0.053605,0.018157,8.2428,0.2178,0.3511,0.5999,4.0755,72.2121,0.169573,3.93808053974744,-5.29832,6.24997,0.087233
167,中部,非省会城市,南方城市,105.35,420700,2012,1.00011,4.54095161366144,0.058916,0.01853,8.2375,0.1837,0.3433,0.7643,4.011,74.9543,0.190391,4.48818683050227,-4.37406,6.23903,0.178994
167,中部,非省会城市,南方城市,105.7,420700,2013,1.21012,4.92920829540053,0.060911,0.015902,8.3916,0.1764,0.3442,0.8066,4.0763,86.521,0.212394,4.79471558787137,-3.66908,6.24326,0.215813
167,中部,非省会城市,南方城市,105.88,420700,2014,1.4245,5.00287190347842,0.062247,0.018871,8.5434,0.1786,0.3244,0.7818,4.1604,90.7441,0.171033,5.0585361740808,-3.24419,6.27446,0.334906
167,中部,非省会城市,南方城市,105.95,420700,2015,1.61846,5.19667216278584,0.064617,0.020861,8.5766,0.1632,0.325,0.9831,4.1375,87.0433,0.187793,5.18587628720229,-2.88598,6.30716,0.364525
167,中部,非省会城市,南方城市,106.85,420700,2016,1.82794,5.35133667052367,0.066312,0.022551,8.6663,0.1618,0.3258,1.3034,4.2069,85.5856,0.146478,5.24865432152894,-2.63526,6.33443,0.487399
167,中部,非省会城市,南方城市,107.69,420700,2017,2.07114,5.46013855267951,0.06439,0.02191,8.4087,0.1372,0.3297,1.4505,4.1133,91.8919,0.185347,5.34820216947704,-2.52698,6.42776,0.402644
167,中部,非省会城市,南方城市,107.77,420700,2018,2.32298,5.52409743918338,0.057622,0.002539,8.344,0.1418,0.4322,1.2264,4.2069,83.7838,0.171165,5.45301075622452,-3.02619,6.52451,0.330303
167,中部,非省会城市,南方城市,105.97,420700,2019,2.58217,5.57272421179979,0.052675,0.002663,8.2945,0.1402,0.4321,1.1283,4.3016,87.5,0.15062,5.53457455700763,-3.06401,6.63195,0.400325
167,中部,非省会城市,南方城市,108,420700,2020,2.23036,5.60466171045501,0.048225,0.003393,8.3759,0.1539,0.4328,1.1884,4.2565,91.9643,0.174454,5.59352108039866,-3.07478,6.68294,0.43082
167,中部,非省会城市,南方城市,106.97,420700,2021,2.64707,5.7177511238836,0.05928,0.003046,8.4213,0.157,0.432,1.4856,4.408,96.4286,0.22168,5.754253764624,-2.9838,6.69346,0.472035
168,中部,非省会城市,南方城市,287.99,420800,2011,0.74889,3.77826301524862,0.041785,0.012805,9.2097,0.0795,0.3969,0.6777,3.5448,53.6602,0.153214,3.73719331439249,-4.51899,6.10316,-0.368566
168,中部,非省会城市,南方城市,288.52,420800,2012,0.962254,4.50025401603853,0.046703,0.012596,9.2948,0.0738,0.397,0.7702,3.5568,61.8591,0.178048,4.34821128617915,-4.03419,6.13387,-0.307989
168,中部,非省会城市,南方城市,288.72,420800,2013,1.16829,4.79958499046943,0.049759,0.013531,9.4984,0.0666,0.397,0.9711,3.5435,66.1569,0.186429,4.65795237142706,-3.94765,6.16252,-0.307787
168,中部,非省会城市,南方城市,288.91,420800,2014,1.38295,4.95286492834604,0.053276,0.013854,9.5842,0.0712,0.3996,0.6198,3.7025,70.5961,0.156821,4.93942568173946,-3.90704,6.20002,-0.347554
168,中部,非省会城市,南方城市,289.63,420800,2015,1.60218,5.12972118437256,0.057925,0.015252,9.6537,0.0752,0.3969,1.0952,3.8574,70.8817,0.217818,5.05624580534831,-3.4389,6.25328,-0.721406
168,中部,非省会城市,南方城市,290.13,420800,2016,1.82337,5.27022648638151,0.060308,0.016433,9.6642,0.0727,0.371,0.8855,3.931,72.3333,0.141966,5.11427432885574,-2.57834,6.28715,-0.828191
168,中部,非省会城市,南方城市,290.15,420800,2017,2.03512,5.39162554368169,0.060841,0.016809,9.4176,0.1174,0.4143,1.3016,3.9847,76.8708,0.166638,5.22902087754538,-1.85662,6.33943,-0.761869
168,中部,非省会城市,南方城市,289.65,420800,2018,2.27793,5.44306685043423,0.057232,0.016496,9.4853,0.12,0.4335,1.0897,4.0746,85.6655,0.174855,5.33233224513531,-1.68848,6.39283,-0.624023
168,中部,非省会城市,南方城市,289.75,420800,2019,2.52378,5.49100171037754,0.054315,0.016733,9.5573,0.1212,0.4078,1.0125,4.1312,83.5052,0.164042,5.40775456124641,-2.21916,6.48414,-0.43791
168,中部,非省会城市,南方城市,254,420800,2020,2.34628,5.53378466755108,0.041889,0.019039,9.5521,0.1232,0.4112,0.8975,4.0977,86.3085,0.19,5.47285873602303,-2.00619,6.47614,-0.109217
168,中部,非省会城市,南方城市,254.67,420800,2021,2.70768,5.64045211228971,0.048644,0.016997,9.5608,0.1286,0.4121,1.9459,4.2361,89.1608,0.179518,5.63589613359573,-2.27594,6.55112,0.040704
169,中部,非省会城市,南方城市,482.49,420900,2011,0.733803,3.79233816248217,0.053829,0.013511,9.3657,0.0261,0.4217,0.4281,2.5056,45.5663,0.161361,3.43301899398511,-4.01738,6.0565,-0.562953
169,中部,非省会城市,南方城市,483.31,420900,2012,0.945327,4.45295097301058,0.062889,0.013579,9.3657,0.0271,0.4429,0.5595,2.6912,52.3819,0.19703,4.23801191203451,-3.73807,6.04892,-0.564651
169,中部,非省会城市,南方城市,485.3,420900,2013,1.15542,4.81850579631122,0.071877,0.016858,9.5808,0.0277,0.2731,1.0248,2.8285,61.8127,0.199836,4.60066003051021,-3.4022,6.07074,-0.252522
169,中部,非省会城市,南方城市,486.13,420900,2014,1.3645,4.90497843823771,0.079216,0.014084,9.7467,0.0326,0.221,0.4838,2.9135,58.5885,0.181428,4.89806365549041,-3.15356,6.11127,-0.214449
169,中部,非省会城市,南方城市,487.8,420900,2015,1.57494,5.10770150692926,0.084252,0.014747,9.805,0.0315,0.2438,0.5478,2.9267,60.5911,0.262841,5.02585225990112,-2.59428,6.16008,-0.107572
169,中部,非省会城市,南方城市,490.43,420900,2016,1.77836,5.25577514328236,0.081962,0.015701,9.8446,0.0358,0.2662,0.6131,3.1132,61.1855,0.173239,5.08561907309537,-2.01216,6.16532,-0.115349
169,中部,非省会城市,南方城市,491.5,420900,2017,1.96173,5.38330169045303,0.075735,0.012195,9.6068,0.1389,0.3956,0.6676,3.1095,63.7765,0.210015,5.21412020774728,-1.33941,6.2322,-0.360373
169,中部,非省会城市,南方城市,492,420900,2018,2.20163,5.44432066066788,0.068058,0.0121,9.6997,0.1452,0.3795,0.8138,3.2084,69.8842,0.210916,5.32802178925437,-1.45672,6.30064,-0.322874
169,中部,非省会城市,南方城市,492.1,420900,2019,2.45776,5.50398917195021,0.058901,0.011566,9.7199,0.134,0.3926,0.7136,3.3077,68.3495,0.183197,5.40402782097015,-2.2966,6.49899,-0.301198
169,中部,非省会城市,南方城市,414,420900,2020,2.30232,5.54094977044609,0.045656,0.01326,9.7548,0.136,0.4125,0.6709,3.2597,71.05,0.198594,5.47206056756712,-2.00693,6.46329,-0.118925
169,中部,非省会城市,南方城市,419.13,420900,2021,2.74483,5.66687641396022,0.052604,0.011528,9.8925,0.137,0.3929,1.2529,3.4127,73.6111,0.204177,5.65511730267492,-2.34133,6.49908,-0.127493
170,中部,非省会城市,南方城市,570.4,421000,2011,0.640566,3.87908650518188,0.042495,0.0046,9.7771,0.0648,0.3896,0.5017,3.4127,53.116,0.186192,3.66663384516662,-4.24053,5.89692,0.669348
170,中部,非省会城市,南方城市,571.94,421000,2012,0.822669,4.52547741707884,0.04746,0.004761,9.9315,0.0806,0.3978,0.6508,3.8272,55.9325,0.235788,4.31642087757589,-4.06868,5.92783,0.686569
170,中部,非省会城市,南方城市,573.94,421000,2013,1.01223,4.89350204728137,0.0539,0.005022,10.0625,0.0709,0.3893,0.7024,3.6836,59.4554,0.244713,4.65738305743503,-3.642,5.93836,0.681652
170,中部,非省会城市,南方城市,574.42,421000,2014,1.20942,4.98661578825204,0.059553,0.005062,10.0514,0.0695,0.3911,0.8742,3.7407,58.6181,0.209117,4.94847616218787,-3.64966,5.96054,0.666195
170,中部,非省会城市,南方城市,570.59,421000,2015,1.39723,5.14528273037898,0.065357,0.005206,10.1064,0.0713,0.364,0.9562,3.7023,60.7907,0.253443,5.06764554881304,-3.01798,6.0323,0.535325
170,中部,非省会城市,南方城市,569.79,421000,2016,1.57222,5.25587948385007,0.066859,0.005524,10.1943,0.0704,0.3612,0.7004,3.8061,61.3003,0.183062,5.12705443711082,-2.79524,6.05323,0.476777
170,中部,非省会城市,南方城市,564.17,421000,2017,1.76514,5.40416276463138,0.063728,0.001056,9.9252,0.1289,0.3603,0.949,3.8546,66.9782,0.230073,5.24222309219313,-2.04794,6.10999,0.525549
170,中部,非省会城市,南方城市,559.02,421000,2018,1.97253,5.47306867451182,0.064507,0.000922,9.944,0.1432,0.3636,0.9396,3.996,74.103,0.236467,5.35431955666332,-2.18125,6.16795,0.387196
170,中部,非省会城市,南方城市,557.01,421000,2019,2.19546,5.51873721194065,0.055415,0.00136,9.9949,0.1298,0.3749,0.7598,4.0802,75.3532,0.1965,5.43184250915303,-2.38055,6.42781,0.508172
170,中部,非省会城市,南方城市,516,421000,2020,2.00847,5.54716765020565,0.044497,0.002043,10.0526,0.1386,0.3701,0.7401,4.0986,74.3083,0.226063,5.49194971448786,-2.38488,6.40803,0.644462
170,中部,非省会城市,南方城市,513.53,421000,2021,2.36948,5.66323821934062,0.050355,0.002156,10.08,0.2202,0.3719,1.1957,4.2221,73.4076,0.253488,5.66372407741022,-2.31466,6.43525,1.14371
171,中部,非省会城市,南方城市,621.04,421100,2011,0.720229,3.71819550844799,0.04938,0.001426,9.7214,0.0156,0.1045,0.4385,1.9712,39.3943,0.183047,3.33825758188828,-4.66705,5.86393,-0.387932
171,中部,非省会城市,南方城市,623.19,421100,2012,0.902573,4.41243459084526,0.052743,0.00193,9.9063,0.0156,0.3186,0.5702,2.1093,46.378,0.230484,4.19690115054719,-3.88246,5.85656,-0.266769
171,中部,非省会城市,南方城市,625.19,421100,2013,1.10234,4.78857448973328,0.060017,0.003137,10.1726,0.0159,0.2789,0.7141,2.1942,49.1869,0.255834,4.58435504627417,-3.44515,5.9044,-0.258557
171,中部,非省会城市,南方城市,626.25,421100,2014,1.30417,4.92805046908984,0.065821,0.003658,10.2278,0.0149,0.2566,0.8574,2.2178,50.9846,0.211639,4.89275225343954,-3.22893,5.99082,-0.30062
171,中部,非省会城市,南方城市,629.1,421100,2015,1.50924,5.10388274187028,0.070993,0.004059,10.2988,0.0211,0.2649,1.1623,2.5146,51.4495,0.267217,5.01926462079431,-3.02413,6.04464,-0.431823
171,中部,非省会城市,南方城市,632.1,421100,2016,1.69994,5.2486017743021,0.069243,0.004975,10.435,0.0187,0.3306,1.0639,2.3791,52.075,0.184612,5.08003697089981,-2.47575,6.11632,-0.445482
171,中部,非省会城市,南方城市,634.1,421100,2017,1.90514,5.37412032996354,0.069376,0.001481,9.9379,0.1081,0.405,1.1439,2.5551,60.1351,0.216414,5.20625690069882,-2.07545,6.19446,-0.375367
171,中部,非省会城市,南方城市,633,421100,2018,2.11431,5.43009096515748,0.068418,0.001743,10.0037,0.1221,0.4154,0.9984,2.6781,63.0229,0.226529,5.31880603297535,-1.75389,6.27519,-0.412098
171,中部,非省会城市,南方城市,633.3,421100,2019,2.32608,5.48649673282615,0.060871,0.001735,10.0208,0.1239,0.4154,0.8548,2.8093,68.4282,0.196274,5.40411778543425,-1.98704,6.40807,-0.429751
171,中部,非省会城市,南方城市,579,421100,2020,2.10552,5.53358709766009,0.047926,0.002011,10.0902,0.1359,0.4249,0.7532,2.8222,67.5325,0.253306,5.47667273507211,-2.0526,6.33817,-0.243712
171,中部,非省会城市,南方城市,578.82,421100,2021,2.53408,5.64851638688443,0.055494,0.001729,10.2167,0.1357,0.4288,1.1167,2.9788,66.7586,0.23063,5.64710629746265,-2.52823,6.43214,-0.152683
172,中部,非省会城市,南方城市,246.79,421200,2011,0.795051,3.87182581567673,0.054538,0.016947,8.9512,0.0282,0.3813,0.6432,2.1287,60.2777,0.198695,3.68762867221228,-5.08321,6.15722,0.489207
172,中部,非省会城市,南方城市,247.5,421200,2012,1.01405,4.41291949811625,0.060215,0.017539,9.2739,0.0408,0.4164,0.7889,2.7302,64.1155,0.236873,4.36957442673464,-4.16048,6.11782,0.468765
172,中部,非省会城市,南方城市,248.5,421200,2013,1.22754,4.78273042568034,0.067321,0.017522,9.2387,0.0465,0.3701,1.0369,2.7706,75.208,0.245629,4.70157068027441,-3.85848,6.11658,0.449549
172,中部,非省会城市,南方城市,248.92,421200,2014,1.44361,4.94918533178003,0.073379,0.003746,9.3074,0.0496,0.3742,0.8983,2.7685,83.6425,0.190021,4.98237298437828,-3.91202,6.1415,0.479097
172,中部,非省会城市,南方城市,250.7,421200,2015,1.6391,5.1469710840534,0.077781,0.003915,9.3578,0.0462,0.3882,1.3414,2.7192,82.5538,0.239216,5.10442917338262,-3.46734,6.18011,0.471971
172,中部,非省会城市,南方城市,252.6,421200,2016,1.83967,5.30534263148479,0.075221,0.004195,9.5263,0.0495,0.4418,0.8963,2.768,75,0.159201,5.1692332131365,-2.72266,6.23185,0.48435
172,中部,非省会城市,南方城市,253.51,421200,2017,2.06968,5.40627450805313,0.071017,0.001735,9.1728,0.1303,0.4085,1.1043,2.8978,85.5263,0.187798,5.2873575263117,-2.33201,6.29658,0.210768
172,中部,非省会城市,南方城市,254.33,421200,2018,2.3306,5.47105144331717,0.067027,0.001958,9.1888,0.1509,0.4127,1.1851,3.1127,74.7541,0.207972,5.38591607102711,-2.49496,6.36238,0.183448
172,中部,非省会城市,南方城市,254.84,421200,2019,2.60038,5.51532211390284,0.059324,0.001599,9.287,0.1437,0.4139,1.8387,3.205,81.3115,0.227952,5.45945784642051,-2.86646,6.51759,0.259214
172,中部,非省会城市,南方城市,268,421200,2020,2.42249,5.55447007146919,0.04649,0.001521,9.3192,0.1469,0.4139,2.0986,3.1641,79.4745,0.209872,5.52369841280244,-2.6297,6.49126,0.413739
172,中部,非省会城市,南方城市,261.27,421200,2021,2.86056,5.6625437266396,0.053705,0.001115,9.462,0.1498,0.42,2.1197,3.3324,77.3026,0.223133,5.67125928295064,-2.75672,6.55583,0.677894
173,中部,非省会城市,南方城市,216.99,421300,2011,0.71714,3.71479083589844,0.032957,0.007747,8.6995,0.0486,0.3556,0.716,2.5113,54.7417,0.138434,3.39752397629585,-5.20301,6.07496,-1.02455
173,中部,非省会城市,南方城市,217.81,421300,2012,0.923197,4.38477286034191,0.038932,0.007713,8.7561,0.0354,0.3689,0.8206,2.228,61.1133,0.166233,4.21670967669575,-4.97623,6.09063,-0.935692
173,中部,非省会城市,南方城市,218.01,421300,2013,1.12706,4.80065472930833,0.044827,0.008209,9.017,0.0368,0.4344,0.9668,2.3953,98.9907,0.174519,4.58792229257854,-4.58537,6.11065,-1.16503
173,中部,非省会城市,南方城市,218.38,421300,2014,1.33125,4.91661761199014,0.050703,0.008455,9.1247,0.0378,0.4362,1.0449,2.4618,100.739,0.143299,4.897541247926,-4.61522,6.15101,-1.2672
173,中部,非省会城市,南方城市,219.08,421300,2015,1.53873,5.12354722590692,0.055191,0.00904,9.213,0.0361,0.4043,1.2844,2.5769,69.331,0.186167,5.02703343990589,-4.58537,6.21635,-1.29044
173,中部,非省会城市,南方城市,220.18,421300,2016,1.74183,5.27489519660354,0.05345,0.010022,9.2525,0.0406,0.2875,1.3568,2.6743,67.0635,0.120706,5.09405690223533,-4.40632,6.2561,-1.28177
173,中部,非省会城市,南方城市,221.05,421300,2017,1.92828,5.38362312312714,0.051935,0.010204,8.8757,0.0868,0.3921,1.3879,2.7539,71.6,0.131851,5.22116630735962,-2.61867,6.29825,-1.28571
173,中部,非省会城市,南方城市,221.67,421300,2018,2.15668,5.44323988326765,0.046856,0.009962,8.8482,0.0953,0.3981,1.4969,2.8723,74.1036,0.144015,5.32680763694766,-3.16533,6.34086,-1.18256
173,中部,非省会城市,南方城市,222.1,421300,2019,2.4029,5.48649673282615,0.042256,0.009941,8.9513,0.0912,0.406,1.883,2.9565,77.51,0.125077,5.39417285219156,-4.29036,6.41388,-1.08992
173,中部,非省会城市,南方城市,201,421300,2020,2.22241,5.52720439248931,0.032704,0.011486,9.0371,0.0976,0.4063,1.1244,2.9685,76.1134,0.149884,5.4625173822283,-3.90704,6.35757,-0.944035
173,中部,非省会城市,南方城市,201.56,421300,2021,2.6091,5.63618149118639,0.040598,0.010288,9.0572,0.0974,0.4272,1.3334,3.0815,74.6939,0.151968,5.62278931544667,-3.78539,6.42785,-0.915968
174,中部,省会城市,南方城市,709.07,430100,2011,0.745928,4.37374241508618,0.075771,0.029897,10.6679,0.0527,0.3345,0.9669,4.7503,136.765,0.409948,4.53924403587192,-0.794294,6.71573,1.98622
174,中部,省会城市,南方城市,714.66,430100,2012,0.972898,4.81071986890125,0.076665,0.02936,10.7447,0.0527,0.3395,0.9087,4.8429,148.955,0.460353,4.87321061818458,-0.627547,6.7191,1.99069
174,中部,省会城市,南方城市,722.14,430100,2013,1.20965,5.09184654952108,0.075021,0.029441,10.8687,0.0518,0.3437,1.1107,4.9223,163.85,0.463064,5.07210661618436,-0.546971,6.74485,2.07203
174,中部,省会城市,南方城市,731.15,430100,2014,1.44166,5.15421602257378,0.080871,0.031159,10.9573,0.0516,0.3516,1.6716,4.9287,166.518,0.382811,5.25624459012613,-0.378045,6.77127,2.01335
174,中部,省会城市,南方城市,743.18,430100,2015,1.68338,5.31305818486954,0.084481,0.032245,11.0009,0.0523,0.3373,1.7392,5.0118,165.06,0.428691,5.34948565312244,-0.162401,6.83592,2.03623
174,中部,省会城市,南方城市,764.52,430100,2016,1.93562,5.40999290043863,0.079481,0.034173,11.0791,0.048,0.3447,2.0806,5.1704,150.575,0.299993,5.4090981658914,0.217528,6.89445,2.04349
174,中部,省会城市,南方城市,791.81,430100,2017,2.19983,5.53843602206821,0.078387,0.034822,10.9836,0.0689,0.38,2.5803,5.227,169.676,0.354824,5.48935086394401,0.596636,6.98383,2.04234
174,中部,省会城市,南方城市,815.47,430100,2018,2.47181,5.58451083157336,0.079949,0.03476,11.0356,0.0728,0.4149,2.4288,5.3652,171.605,0.387663,5.56298666469075,0.613887,7.07247,2.15492
174,中部,省会城市,南方城市,839.45,430100,2019,2.75303,5.64165881317435,0.0821,0.037989,11.082,0.0751,0.414,2.8625,5.4615,177.236,0.361627,5.6338248522324,0.568037,7.14348,2.07092
174,中部,省会城市,南方城市,1006,430100,2020,2.90315,5.68907484578393,0.090595,0.039577,11.1156,0.0737,0.3946,3.2566,5.4907,178.638,0.439743,5.68697535633982,0.637317,7.11047,1.93622
174,中部,省会城市,南方城市,1002.46,430100,2021,3.19589,5.77420987227391,0.089542,0.036757,11.1506,0.0811,0.3414,3.6055,5.6662,180.132,0.406506,5.80985273838327,0.724888,7.11364,1.98109
175,中部,非省会城市,南方城市,388.08,430200,2011,0.709661,3.98675935154216,0.069821,0.02029,9.7282,0.0941,0.48,0.4325,4.1825,64.8952,0.376117,3.94371545216064,-2.68825,6.41704,0.606684
175,中部,非省会城市,南方城市,390.66,430200,2012,0.91482,4.55597994179732,0.076893,0.020868,9.8273,0.0891,0.4214,0.5703,4.2523,74.5326,0.269028,4.48368028840038,-2.52323,6.43431,0.623219
175,中部,非省会城市,南方城市,393.45,430200,2013,1.11588,4.91037287215786,0.076249,0.022021,9.9073,0.0891,0.4135,0.8458,4.3802,79.3293,0.268747,4.76966715786949,-2.19642,6.44983,0.63175
175,中部,非省会城市,南方城市,396.1,430200,2014,1.33804,4.98941165764463,0.077455,0.023423,9.9708,0.0828,0.4168,0.6739,4.3643,77.2532,0.224283,5.00776451067124,-1.90784,6.47831,0.812797
175,中部,非省会城市,南方城市,400.1,430200,2015,1.56016,5.17450997081996,0.124377,0.025119,10.0541,0.0752,0.3871,0.6927,4.3853,83.6394,0.255461,5.11481511300592,-1.71424,6.51535,0.726828
175,中部,非省会城市,南方城市,401.63,430200,2016,1.76241,5.26175711123624,0.125705,0.028062,10.0964,0.0616,0.4195,0.9775,4.2071,81.9307,0.17755,5.16587109924773,-1.52326,6.58439,0.850795
175,中部,非省会城市,南方城市,402.15,430200,2017,1.9834,5.39675900186007,0.088574,0.029682,10.1658,0.0925,0.4208,1.0047,4.2567,92.3077,0.227512,5.2756115290124,-1.16507,6.70248,0.793452
175,中部,非省会城市,南方城市,402.08,430200,2018,2.21611,5.45168202325433,0.071943,0.034051,10.1857,0.095,0.4267,1.0617,4.3547,100.248,0.265823,5.36686347158305,-1.20531,6.82532,0.841733
175,中部,非省会城市,南方城市,402.85,430200,2019,2.47018,5.52333915287402,0.066921,0.035283,9.981,0.0821,0.4323,1.079,4.4207,104.975,0.277324,5.43733990519684,-0.953733,6.77521,0.927974
175,中部,非省会城市,南方城市,390,430200,2020,2.61246,5.56317851121412,0.065872,0.038146,10.0022,0.0803,0.43,1.1628,4.455,109.136,0.319081,5.49888805700986,-1.02388,6.70508,1.04333
175,中部,非省会城市,南方城市,388.627,430200,2021,2.91229,5.6605965772066,0.052578,0.035832,9.9929,0.0835,0.4097,1.2234,4.5658,113.35,0.328259,5.65731960024586,-1.29098,6.71297,1.10131
176,中部,非省会城市,南方城市,276.45,430300,2011,0.705223,4.03653888012571,0.057544,0.027807,9.2854,0.2924,0.4065,0.3229,4.4082,58.5601,0.266643,3.9716117968398,-3.07046,6.40338,1.67248
176,中部,非省会城市,南方城市,278.1,430300,2012,0.914966,4.61808641125464,0.06611,0.028826,9.3997,0.2731,0.4045,0.4214,4.3595,80.1919,0.315479,4.50424426739813,-2.99974,6.42446,1.45071
176,中部,非省会城市,南方城市,279.96,430300,2013,1.12561,4.91088862092597,0.067835,0.02991,9.4675,0.27,0.4052,0.5603,4.3679,95.5502,0.33659,4.78298158730416,-2.67365,6.44823,1.47373
176,中部,非省会城市,南方城市,281.3,430300,2014,1.35305,5.02223442993961,0.101476,0.032394,9.6695,0.2521,0.4081,0.5094,4.3377,87.8216,0.279647,5.02269560858862,-2.34029,6.49737,1.47304
176,中部,非省会城市,南方城市,282.37,430300,2015,1.57895,5.17127913337731,0.102119,0.033645,9.6564,0.2385,0.4123,0.6105,4.3659,91.6036,0.302072,5.12533209073107,-2.16282,6.53063,1.46584
176,中部,非省会城市,南方城市,283.78,430300,2016,1.79558,5.28203553397375,0.099894,0.03754,9.7266,0.2213,0.4184,0.7505,4.4066,89.6552,0.212737,5.17564112868052,-2.17068,6.58945,1.52023
176,中部,非省会城市,南方城市,285.24,430300,2017,2.02761,5.41889648950642,0.100476,0.040637,9.6097,0.1088,0.4581,1.0457,4.4562,90.9722,0.277011,5.29114168279894,-1.67238,6.69232,1.54134
176,中部,非省会城市,南方城市,286.48,430300,2018,2.26376,5.4572423455356,0.058417,0.041655,9.6444,0.1099,0.4581,0.9176,4.5543,101.73,0.312731,5.37379582772394,-1.47316,6.79654,1.55793
176,中部,非省会城市,南方城市,288.2,430300,2019,2.51181,5.49905169634912,0.051158,0.047178,9.709,0.1131,0.4185,0.921,4.6202,102.422,0.304098,5.43825320684555,-1.26231,6.73964,1.5847
